Id,AttackPathType,Title,RiskFactors,RiskFactorsLength,EntryNodeEntity,TargetNodeEntity,EntryNode,TargetNode,Nodes,RiskLevel,Environments,EntryNodeEntityType,TargetNodeEntityType,AffectedResources,ActiveRecommendations,CorrelationId
"/subscriptions/a297be23-a84e-4659-90e9-60cf0be8838b/providers/microsoft.security/attackpaths/8032f329051a10180e2ae4a243ab40623adbebb052031a99be1fcce76342f4c0","034d73cd-c858-2a89-09ab-9cd4c19ea8c9","Internet exposed Azure VM with high severity vulnerabilities (Preview)","'Internet exposure','Vulnerabilities'","2","{'entityInternalId':'62e89467-02c7-59e5-195c-d26fea3bbc6d','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/a297be23-a84e-4659-90e9-60cf0be8838b/resourceGroups/ALEVI-RG/providers/Microsoft.Compute/virtualMachines/ingest-check-vm'},'entityType':'microsoft.compute/virtualmachines','entityName':'ingest-check-vm','dataSource':'Azure'}","{'entityInternalId':'62e89467-02c7-59e5-195c-d26fea3bbc6d','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/a297be23-a84e-4659-90e9-60cf0be8838b/resourceGroups/ALEVI-RG/providers/Microsoft.Compute/virtualMachines/ingest-check-vm'},'entityType':'microsoft.compute/virtualmachines','entityName':'ingest-check-vm','dataSource':'Azure'}","ingest-check-vm","ingest-check-vm","'{'entityInternalId':'62e89467-02c7-59e5-195c-d26fea3bbc6d','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/a297be23-a84e-4659-90e9-60cf0be8838b/resourceGroups/ALEVI-RG/providers/Microsoft.Compute/virtualMachines/ingest-check-vm'},'entityType':'microsoft.compute/virtualmachines','entityName':'ingest-check-vm','dataSource':'Azure'}','{'entityInternalId':'c952cac1-2c86-12b4-8a17-de93634f4b09','entityIdentifiers':{'type':'ip-address','address':'172.174.229.176'},'entityType':'IP address','entityName':'172.174.229.176'}','{'entityInternalId':'ded23bd7-6076-d6ef-072e-60a0d48d585c','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/a297be23-a84e-4659-90e9-60cf0be8838b/resourceGroups/Alevi-RG/providers/Microsoft.Network/networkInterfaces/ingest-check-vm639_z1'},'entityType':'microsoft.network/networkinterfaces','entityName':'ingest-check-vm639_z1'}'","3","'Azure'","microsoft.compute/virtualmachines","microsoft.compute/virtualmachines","3","2","8032f329051a10180e2ae4a243ab40623adbebb052031a99be1fcce76342f4c0"
"/subscriptions/a297be23-a84e-4659-90e9-60cf0be8838b/providers/microsoft.security/attackpaths/c34be4e713d7f0dc3dc3718e88807ec5a66c210b9d1806a6dd308065a959a161","034d73cd-c858-2a89-09ab-9cd4c19ea8c9","Internet exposed Azure VM with high severity vulnerabilities (Preview)","'Internet exposure','Vulnerabilities'","2","{'entityInternalId':'ca2bd1d1-43d6-3e94-1ad5-10e5186529cd','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/a297be23-a84e-4659-90e9-60cf0be8838b/resourceGroups/ALEVI-RG/providers/Microsoft.Compute/virtualMachines/without-nsg'},'entityType':'microsoft.compute/virtualmachines','entityName':'without-nsg','dataSource':'Azure'}","{'entityInternalId':'ca2bd1d1-43d6-3e94-1ad5-10e5186529cd','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/a297be23-a84e-4659-90e9-60cf0be8838b/resourceGroups/ALEVI-RG/providers/Microsoft.Compute/virtualMachines/without-nsg'},'entityType':'microsoft.compute/virtualmachines','entityName':'without-nsg','dataSource':'Azure'}","without-nsg","without-nsg","'{'entityInternalId':'ca2bd1d1-43d6-3e94-1ad5-10e5186529cd','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/a297be23-a84e-4659-90e9-60cf0be8838b/resourceGroups/ALEVI-RG/providers/Microsoft.Compute/virtualMachines/without-nsg'},'entityType':'microsoft.compute/virtualmachines','entityName':'without-nsg','dataSource':'Azure'}','{'entityInternalId':'71c94eb4-3726-d097-c6c3-a2580158ffed','entityIdentifiers':{'type':'ip-address','address':'20.55.54.229'},'entityType':'IP address','entityName':'20.55.54.229'}','{'entityInternalId':'98fc8569-77eb-b236-7315-1a5d7513881f','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/a297be23-a84e-4659-90e9-60cf0be8838b/resourceGroups/Alevi-RG/providers/Microsoft.Network/networkInterfaces/without-nsg10_z1'},'entityType':'microsoft.network/networkinterfaces','entityName':'without-nsg10_z1'}'","3","'Azure'","microsoft.compute/virtualmachines","microsoft.compute/virtualmachines","3","2","c34be4e713d7f0dc3dc3718e88807ec5a66c210b9d1806a6dd308065a959a161"
"/subscriptions/a297be23-a84e-4659-90e9-60cf0be8838b/providers/microsoft.security/attackpaths/e2fc0db0284a6ef8719bef0df9bca6eeeeaf67fe760e9d25b399b265ae779e35","034d73cd-c858-2a89-09ab-9cd4c19ea8c9","Internet exposed Azure VM with high severity vulnerabilities (Preview)","'Internet exposure','Vulnerabilities'","2","{'entityInternalId':'bd8a0899-545b-ec11-abfd-ed9cca4fb0dc','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/a297be23-a84e-4659-90e9-60cf0be8838b/resourceGroups/ALEVI-RG/providers/Microsoft.Compute/virtualMachines/aaaa'},'entityType':'microsoft.compute/virtualmachines','entityName':'aaaa','dataSource':'Azure'}","{'entityInternalId':'bd8a0899-545b-ec11-abfd-ed9cca4fb0dc','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/a297be23-a84e-4659-90e9-60cf0be8838b/resourceGroups/ALEVI-RG/providers/Microsoft.Compute/virtualMachines/aaaa'},'entityType':'microsoft.compute/virtualmachines','entityName':'aaaa','dataSource':'Azure'}","aaaa","aaaa","'{'entityInternalId':'bd8a0899-545b-ec11-abfd-ed9cca4fb0dc','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/a297be23-a84e-4659-90e9-60cf0be8838b/resourceGroups/ALEVI-RG/providers/Microsoft.Compute/virtualMachines/aaaa'},'entityType':'microsoft.compute/virtualmachines','entityName':'aaaa','dataSource':'Azure'}','{'entityInternalId':'1ee175a1-3d17-42b8-f2cb-db9ea04b9d46','entityIdentifiers':{'type':'ip-address','address':'172.174.230.241'},'entityType':'IP address','entityName':'172.174.230.241'}','{'entityInternalId':'604fc034-0c2a-1411-d33f-ddc84cf78fef','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/a297be23-a84e-4659-90e9-60cf0be8838b/resourceGroups/Alevi-RG/providers/Microsoft.Network/networkInterfaces/aaaa72_z1'},'entityType':'microsoft.network/networkinterfaces','entityName':'aaaa72_z1'}'","3","'Azure'","microsoft.compute/virtualmachines","microsoft.compute/virtualmachines","3","2","e2fc0db0284a6ef8719bef0df9bca6eeeeaf67fe760e9d25b399b265ae779e35"
"/subscriptions/a297be23-a84e-4659-90e9-60cf0be8838b/providers/microsoft.security/attackpaths/918a355f1114644978d0329e9e56045b2f16ea5b2adbf73e6726a0f1ee12ce1f","034d73cd-c858-2a89-09ab-9cd4c19ea8c9","Internet exposed Azure VM with high severity vulnerabilities (Preview)","'Internet exposure','Vulnerabilities'","2","{'entityInternalId':'e66d3f5c-1ec8-dff4-cc6a-9e4f9bd59e3b','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/a297be23-a84e-4659-90e9-60cf0be8838b/resourceGroups/ALEVI-RG/providers/Microsoft.Compute/virtualMachines/alert-rule-test-vm'},'entityType':'microsoft.compute/virtualmachines','entityName':'alert-rule-test-vm','dataSource':'Azure'}","{'entityInternalId':'e66d3f5c-1ec8-dff4-cc6a-9e4f9bd59e3b','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/a297be23-a84e-4659-90e9-60cf0be8838b/resourceGroups/ALEVI-RG/providers/Microsoft.Compute/virtualMachines/alert-rule-test-vm'},'entityType':'microsoft.compute/virtualmachines','entityName':'alert-rule-test-vm','dataSource':'Azure'}","alert-rule-test-vm","alert-rule-test-vm","'{'entityInternalId':'e66d3f5c-1ec8-dff4-cc6a-9e4f9bd59e3b','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/a297be23-a84e-4659-90e9-60cf0be8838b/resourceGroups/ALEVI-RG/providers/Microsoft.Compute/virtualMachines/alert-rule-test-vm'},'entityType':'microsoft.compute/virtualmachines','entityName':'alert-rule-test-vm','dataSource':'Azure'}','{'entityInternalId':'741ac1cd-c581-5b4e-627f-c3a63c1058f7','entityIdentifiers':{'type':'ip-address','address':'20.84.116.187'},'entityType':'IP address','entityName':'20.84.116.187'}','{'entityInternalId':'6666ebe6-0ad8-408e-c625-a35423db3045','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/a297be23-a84e-4659-90e9-60cf0be8838b/resourceGroups/Alevi-RG/providers/Microsoft.Network/networkInterfaces/alert-rule-test-vm113_z1'},'entityType':'microsoft.network/networkinterfaces','entityName':'alert-rule-test-vm113_z1'}'","3","'Azure'","microsoft.compute/virtualmachines","microsoft.compute/virtualmachines","3","2","918a355f1114644978d0329e9e56045b2f16ea5b2adbf73e6726a0f1ee12ce1f"
"/subscriptions/a297be23-a84e-4659-90e9-60cf0be8838b/providers/microsoft.security/attackpaths/4055a8080b68a884631c0b5fa6a88735304c6876661cfed454fc67ba0216a8e0","034d73cd-c858-2a89-09ab-9cd4c19ea8c9","Internet exposed Azure VM with high severity vulnerabilities (Preview)","'Internet exposure','Vulnerabilities'","2","{'entityInternalId':'51b8544a-49fa-77fe-a0e8-d249b1e7e269','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/a297be23-a84e-4659-90e9-60cf0be8838b/resourceGroups/ALEVI-RG/providers/Microsoft.Compute/virtualMachines/smi-without-law-read-perm'},'entityType':'microsoft.compute/virtualmachines','entityName':'smi-without-law-read-perm','dataSource':'Azure'}","{'entityInternalId':'51b8544a-49fa-77fe-a0e8-d249b1e7e269','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/a297be23-a84e-4659-90e9-60cf0be8838b/resourceGroups/ALEVI-RG/providers/Microsoft.Compute/virtualMachines/smi-without-law-read-perm'},'entityType':'microsoft.compute/virtualmachines','entityName':'smi-without-law-read-perm','dataSource':'Azure'}","smi-without-law-read-perm","smi-without-law-read-perm","'{'entityInternalId':'51b8544a-49fa-77fe-a0e8-d249b1e7e269','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/a297be23-a84e-4659-90e9-60cf0be8838b/resourceGroups/ALEVI-RG/providers/Microsoft.Compute/virtualMachines/smi-without-law-read-perm'},'entityType':'microsoft.compute/virtualmachines','entityName':'smi-without-law-read-perm','dataSource':'Azure'}','{'entityInternalId':'4433686b-8cd9-d6cd-9bb3-50dbc3ab70de','entityIdentifiers':{'type':'ip-address','address':'20.121.60.176'},'entityType':'IP address','entityName':'20.121.60.176'}','{'entityInternalId':'3edb2fef-d493-81b4-6af2-2e0382c5b7b4','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/a297be23-a84e-4659-90e9-60cf0be8838b/resourceGroups/Alevi-RG/providers/Microsoft.Network/networkInterfaces/smi-without-law-read-perm581_z1'},'entityType':'microsoft.network/networkinterfaces','entityName':'smi-without-law-read-perm581_z1'}'","3","'Azure'","microsoft.compute/virtualmachines","microsoft.compute/virtualmachines","3","2","4055a8080b68a884631c0b5fa6a88735304c6876661cfed454fc67ba0216a8e0"
"/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/providers/microsoft.security/attackpaths/bfcb2bf8110b16fcc1a23ea60e7b0ffe13bfc5425d5a1979f132f393481976f7","034d73cd-c858-2a89-09ab-9cd4c19ea8c9","Internet exposed Azure VM with high severity vulnerabilities (Preview)","'Internet exposure','Vulnerabilities'","2","{'entityInternalId':'4a6d4143-ac6a-dbcc-afe4-dc8e3df42e00','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/HAFIFA_REFAELI/providers/Microsoft.Compute/virtualMachines/noam3-client2'},'entityType':'microsoft.compute/virtualmachines','entityName':'noam3-client2','dataSource':'Azure'}","{'entityInternalId':'4a6d4143-ac6a-dbcc-afe4-dc8e3df42e00','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/HAFIFA_REFAELI/providers/Microsoft.Compute/virtualMachines/noam3-client2'},'entityType':'microsoft.compute/virtualmachines','entityName':'noam3-client2','dataSource':'Azure'}","noam3-client2","noam3-client2","'{'entityInternalId':'4a6d4143-ac6a-dbcc-afe4-dc8e3df42e00','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/HAFIFA_REFAELI/providers/Microsoft.Compute/virtualMachines/noam3-client2'},'entityType':'microsoft.compute/virtualmachines','entityName':'noam3-client2','dataSource':'Azure'}','{'entityInternalId':'e6b4d595-b67d-e7c4-e705-b0269365fd35','entityIdentifiers':{'type':'ip-address','address':'20.126.126.127'},'entityType':'IP address','entityName':'20.126.126.127'}','{'entityInternalId':'e32a7288-02b1-8554-44c1-c841a23534f4','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/hafifa_refaeli/providers/Microsoft.Network/networkInterfaces/noam3-client2926'},'entityType':'microsoft.network/networkinterfaces','entityName':'noam3-client2926'}'","3","'Azure'","microsoft.compute/virtualmachines","microsoft.compute/virtualmachines","3","2","bfcb2bf8110b16fcc1a23ea60e7b0ffe13bfc5425d5a1979f132f393481976f7"
"/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/providers/microsoft.security/attackpaths/0b05ae2aa3a459886483b470d76b2e9e4f95a987b313527305609f3fd5a35369","034d73cd-c858-2a89-09ab-9cd4c19ea8c9","Internet exposed Azure VM with high severity vulnerabilities (Preview)","'Internet exposure','Vulnerabilities'","2","{'entityInternalId':'9bbb2cd5-8c8b-3d7f-e731-4e69391c735c','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/ZNETTV/providers/Microsoft.Compute/virtualMachines/voddc'},'entityType':'microsoft.compute/virtualmachines','entityName':'voddc','dataSource':'Azure'}","{'entityInternalId':'9bbb2cd5-8c8b-3d7f-e731-4e69391c735c','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/ZNETTV/providers/Microsoft.Compute/virtualMachines/voddc'},'entityType':'microsoft.compute/virtualmachines','entityName':'voddc','dataSource':'Azure'}","voddc","voddc","'{'entityInternalId':'9bbb2cd5-8c8b-3d7f-e731-4e69391c735c','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/ZNETTV/providers/Microsoft.Compute/virtualMachines/voddc'},'entityType':'microsoft.compute/virtualmachines','entityName':'voddc','dataSource':'Azure'}','{'entityInternalId':'16808627-1fbf-a3ee-2aa3-22db88e83546','entityIdentifiers':{'type':'ip-address','address':'20.160.109.235'},'entityType':'IP address','entityName':'20.160.109.235'}','{'entityInternalId':'e8ad7082-79ea-947d-66ef-0974056ce118','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/ZnetTV/providers/Microsoft.Network/networkInterfaces/voddc165'},'entityType':'microsoft.network/networkinterfaces','entityName':'voddc165'}'","3","'Azure'","microsoft.compute/virtualmachines","microsoft.compute/virtualmachines","3","1","0b05ae2aa3a459886483b470d76b2e9e4f95a987b313527305609f3fd5a35369"
"/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/providers/microsoft.security/attackpaths/a8c0805763e8c95911001b1405598ed9c40f892cb81439c0063a00c5baa077e6","034d73cd-c858-2a89-09ab-9cd4c19ea8c9","Internet exposed Azure VM with high severity vulnerabilities (Preview)","'Internet exposure','Vulnerabilities'","2","{'entityInternalId':'ae0eb583-c3ef-279d-5fcd-42378ba37d06','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/TEST-AUTOMATION-RG/providers/Microsoft.Compute/virtualMachines/ansible-machine'},'entityType':'microsoft.compute/virtualmachines','entityName':'ansible-machine','dataSource':'Azure'}","{'entityInternalId':'ae0eb583-c3ef-279d-5fcd-42378ba37d06','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/TEST-AUTOMATION-RG/providers/Microsoft.Compute/virtualMachines/ansible-machine'},'entityType':'microsoft.compute/virtualmachines','entityName':'ansible-machine','dataSource':'Azure'}","ansible-machine","ansible-machine","'{'entityInternalId':'ae0eb583-c3ef-279d-5fcd-42378ba37d06','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/TEST-AUTOMATION-RG/providers/Microsoft.Compute/virtualMachines/ansible-machine'},'entityType':'microsoft.compute/virtualmachines','entityName':'ansible-machine','dataSource':'Azure'}','{'entityInternalId':'0afee6c5-9a89-6866-fb42-003300f812d0','entityIdentifiers':{'type':'ip-address','address':'51.124.118.119'},'entityType':'IP address','entityName':'51.124.118.119'}','{'entityInternalId':'fb358349-5014-5c75-86a3-808564ff87a5','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/test-automation-rg/providers/Microsoft.Network/networkInterfaces/ansible-machine841_z1'},'entityType':'microsoft.network/networkinterfaces','entityName':'ansible-machine841_z1'}'","3","'Azure'","microsoft.compute/virtualmachines","microsoft.compute/virtualmachines","3","1","a8c0805763e8c95911001b1405598ed9c40f892cb81439c0063a00c5baa077e6"
"/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/providers/microsoft.security/attackpaths/86ecd0482c6e16ee8d260acfba57c7d8f6cf77f21ac370e0068d5491e2c9416d","034d73cd-c858-2a89-09ab-9cd4c19ea8c9","Internet exposed Azure VM with high severity vulnerabilities (Preview)","'Internet exposure','Vulnerabilities'","2","{'entityInternalId':'f22da130-6098-1c96-3a10-a93119167262','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/TEST-AUTOMATION-RG/providers/Microsoft.Compute/virtualMachines/machine2-ansible'},'entityType':'microsoft.compute/virtualmachines','entityName':'machine2-ansible','dataSource':'Azure'}","{'entityInternalId':'f22da130-6098-1c96-3a10-a93119167262','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/TEST-AUTOMATION-RG/providers/Microsoft.Compute/virtualMachines/machine2-ansible'},'entityType':'microsoft.compute/virtualmachines','entityName':'machine2-ansible','dataSource':'Azure'}","machine2-ansible","machine2-ansible","'{'entityInternalId':'f22da130-6098-1c96-3a10-a93119167262','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/TEST-AUTOMATION-RG/providers/Microsoft.Compute/virtualMachines/machine2-ansible'},'entityType':'microsoft.compute/virtualmachines','entityName':'machine2-ansible','dataSource':'Azure'}','{'entityInternalId':'c81d9b29-516e-ce87-1da0-901cd660f764','entityIdentifiers':{'type':'ip-address','address':'172.201.137.134'},'entityType':'IP address','entityName':'172.201.137.134'}','{'entityInternalId':'87ecf299-e784-9eb5-7ae3-5ac77597d8f2','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/test-automation-rg/providers/Microsoft.Network/networkInterfaces/machine2-ansible938_z1'},'entityType':'microsoft.network/networkinterfaces','entityName':'machine2-ansible938_z1'}'","3","'Azure'","microsoft.compute/virtualmachines","microsoft.compute/virtualmachines","3","1","86ecd0482c6e16ee8d260acfba57c7d8f6cf77f21ac370e0068d5491e2c9416d"
"/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/providers/microsoft.security/attackpaths/ab5f4e4d01afc1a7f91abb30875fd6d2a7fd024ab42e3ea5aba474c46ef196de","034d73cd-c858-2a89-09ab-9cd4c19ea8c9","Internet exposed Azure VM with high severity vulnerabilities (Preview)","'Internet exposure','Vulnerabilities'","2","{'entityInternalId':'0fca5758-af0e-319a-ffe8-e1dca9c8b26b','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/HAFIFA_REFAELI/providers/Microsoft.Compute/virtualMachines/DC1-noam2'},'entityType':'microsoft.compute/virtualmachines','entityName':'dc1-noam2','dataSource':'Azure'}","{'entityInternalId':'0fca5758-af0e-319a-ffe8-e1dca9c8b26b','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/HAFIFA_REFAELI/providers/Microsoft.Compute/virtualMachines/DC1-noam2'},'entityType':'microsoft.compute/virtualmachines','entityName':'dc1-noam2','dataSource':'Azure'}","dc1-noam2","dc1-noam2","'{'entityInternalId':'0fca5758-af0e-319a-ffe8-e1dca9c8b26b','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/HAFIFA_REFAELI/providers/Microsoft.Compute/virtualMachines/DC1-noam2'},'entityType':'microsoft.compute/virtualmachines','entityName':'dc1-noam2','dataSource':'Azure'}','{'entityInternalId':'9dac5088-131c-66ed-141f-6c24760894f5','entityIdentifiers':{'type':'ip-address','address':'20.16.98.119'},'entityType':'IP address','entityName':'20.16.98.119'}','{'entityInternalId':'4da9e6b4-b22d-4963-41c7-d11e2d134ac6','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/hafifa_refaeli/providers/Microsoft.Network/networkInterfaces/dc1-noam269'},'entityType':'microsoft.network/networkinterfaces','entityName':'dc1-noam269'}'","3","'Azure'","microsoft.compute/virtualmachines","microsoft.compute/virtualmachines","3","1","ab5f4e4d01afc1a7f91abb30875fd6d2a7fd024ab42e3ea5aba474c46ef196de"
"/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/providers/microsoft.security/attackpaths/fe9868ff63d212efc502e9d4883aec0c59acdedb4a9c9c7c33a56368d11c2673","034d73cd-c858-2a89-09ab-9cd4c19ea8c9","Internet exposed Azure VM with high severity vulnerabilities (Preview)","'Internet exposure','Vulnerabilities'","2","{'entityInternalId':'f0564e9c-c4e0-48a0-0e60-54a770c22c24','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/DANDEV/providers/Microsoft.Compute/virtualMachines/sp16'},'entityType':'microsoft.compute/virtualmachines','entityName':'sp16','dataSource':'Azure'}","{'entityInternalId':'f0564e9c-c4e0-48a0-0e60-54a770c22c24','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/DANDEV/providers/Microsoft.Compute/virtualMachines/sp16'},'entityType':'microsoft.compute/virtualmachines','entityName':'sp16','dataSource':'Azure'}","sp16","sp16","'{'entityInternalId':'f0564e9c-c4e0-48a0-0e60-54a770c22c24','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/DANDEV/providers/Microsoft.Compute/virtualMachines/sp16'},'entityType':'microsoft.compute/virtualmachines','entityName':'sp16','dataSource':'Azure'}','{'entityInternalId':'bd4ab21c-21c9-c4ff-0df6-d04143ae90f4','entityIdentifiers':{'type':'ip-address','address':'40.68.221.144'},'entityType':'IP address','entityName':'40.68.221.144'}','{'entityInternalId':'9773ef53-63bb-7d96-61da-5d50a8425121','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/dandev/providers/Microsoft.Network/networkInterfaces/sp16237'},'entityType':'microsoft.network/networkinterfaces','entityName':'sp16237'}'","3","'Azure'","microsoft.compute/virtualmachines","microsoft.compute/virtualmachines","3","2","fe9868ff63d212efc502e9d4883aec0c59acdedb4a9c9c7c33a56368d11c2673"
"/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/providers/microsoft.security/attackpaths/8d4780f91bd83f847ff3165b612f4f68cf6d672fd5ccd0b8de7af89a6fce67f3","45e002aa-6932-a440-0978-df43040d5e50","Internet exposed Azure VM with high severity vulnerabilities (Preview)","'Internet exposure','Vulnerabilities'","2","{'entityInternalId':'7439f89a-7872-7a5d-ff42-b927e47f18df','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/HAFIFA_REFAELI/providers/Microsoft.Compute/virtualMachines/noam3-SCCM'},'entityType':'microsoft.compute/virtualmachines','entityName':'noam3-sccm','dataSource':'Azure'}","{'entityInternalId':'7439f89a-7872-7a5d-ff42-b927e47f18df','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/HAFIFA_REFAELI/providers/Microsoft.Compute/virtualMachines/noam3-SCCM'},'entityType':'microsoft.compute/virtualmachines','entityName':'noam3-sccm','dataSource':'Azure'}","noam3-sccm","noam3-sccm","'{'entityInternalId':'7439f89a-7872-7a5d-ff42-b927e47f18df','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/HAFIFA_REFAELI/providers/Microsoft.Compute/virtualMachines/noam3-SCCM'},'entityType':'microsoft.compute/virtualmachines','entityName':'noam3-sccm','dataSource':'Azure'}','{'entityInternalId':'719d15da-1e52-986f-b183-1f4ecbad7887','entityIdentifiers':{'type':'ip-address','address':'108.142.207.157'},'entityType':'IP address','entityName':'108.142.207.157'}','{'entityInternalId':'8a46b7d6-6ec2-a13b-7667-48219b9a4ceb','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/hafifa_refaeli/providers/Microsoft.Network/networkInterfaces/noam3-sccm53'},'entityType':'microsoft.network/networkinterfaces','entityName':'noam3-sccm53'}'","3","'Azure'","microsoft.compute/virtualmachines","microsoft.compute/virtualmachines","3","3","8d4780f91bd83f847ff3165b612f4f68cf6d672fd5ccd0b8de7af89a6fce67f3"
